127.0.0.1 - - [16/Jun/2014:09:27:32 +0530] "GET /maildetective1.0/grayscale/final.jsp?itemId=%3C000e0cd2bd00cb4449046023e1eb@google.com%3E HTTP/1.1" 200 2517
127.0.0.1 - - [16/Jun/2014:09:27:36 +0530] "GET /maildetective1.0/grayscale/final.jsp?itemId=%3C951035.40110.qm@web46415.mail.sp1.yahoo.com%3E HTTP/1.1" 200 2802
127.0.0.1 - - [16/Jun/2014:09:27:39 +0530] "GET /maildetective1.0/grayscale/final.jsp?itemId=%3C1243516222.5.8820220763887589129.1.8196504335927678175@mail.orkut.com%3E HTTP/1.1" 200 3634
127.0.0.1 - - [16/Jun/2014:09:27:40 +0530] "GET /maildetective1.0/grayscale/ico/E-Mail.ico HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:27:46 +0530] "GET /maildetective1.0/grayscale/final.jsp?itemId=%3C1243603286.5.18061554315842147774.1.8196504335927678175@mail.orkut.com%3E HTTP/1.1" 200 3670
127.0.0.1 - - [16/Jun/2014:09:27:54 +0530] "GET /maildetective1.0/grayscale/final.jsp?itemId=%3C1243779172.10.111735746028779328.1.8196504335927678175@mail.orkut.com%3E HTTP/1.1" 200 3808
127.0.0.1 - - [16/Jun/2014:09:28:00 +0530] "GET /maildetective1.0/grayscale/final.jsp?itemId=%3C1243930333.12.14289713126140657232.1.8196504335927678175@mail.orkut.com%3E HTTP/1.1" 200 3578
127.0.0.1 - - [16/Jun/2014:09:35:40 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp HTTP/1.1" 200 21943
127.0.0.1 - - [16/Jun/2014:09:35:40 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:35:40 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:35:40 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:35:40 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:35:40 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:35:40 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:35:40 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:13 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp HTTP/1.1" 200 21908
127.0.0.1 - - [16/Jun/2014:09:36:13 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:13 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:13 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:13 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:13 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:13 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:13 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:29 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp HTTP/1.1" 200 21903
127.0.0.1 - - [16/Jun/2014:09:36:29 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:29 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:29 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:29 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:29 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:29 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:29 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:36:32 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21903
127.0.0.1 - - [16/Jun/2014:09:36:34 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21903
127.0.0.1 - - [16/Jun/2014:09:38:50 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21903
127.0.0.1 - - [16/Jun/2014:09:39:22 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21903
127.0.0.1 - - [16/Jun/2014:09:39:22 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:39:22 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:39:22 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:39:22 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:39:22 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:39:22 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:39:22 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:39:23 +0530] "GET /maildetective1.0/grayscale/index.html HTTP/1.1" 404 1066
127.0.0.1 - - [16/Jun/2014:09:39:29 +0530] "GET /maildetective1.0/grayscale/index.html HTTP/1.1" 404 1066
127.0.0.1 - - [16/Jun/2014:09:39:30 +0530] "GET /maildetective1.0/grayscale/index.html HTTP/1.1" 404 1066
127.0.0.1 - - [16/Jun/2014:09:39:30 +0530] "GET /maildetective1.0/grayscale/index.html HTTP/1.1" 404 1066
127.0.0.1 - - [16/Jun/2014:09:39:30 +0530] "GET /maildetective1.0/grayscale/index.html HTTP/1.1" 404 1066
127.0.0.1 - - [16/Jun/2014:09:40:20 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21902
127.0.0.1 - - [16/Jun/2014:09:40:20 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:40:20 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:40:20 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:40:20 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:40:20 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:40:20 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:40:20 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:40:22 +0530] "GET /maildetective1.0/grayscale/index.jsp HTTP/1.1" 200 7378
127.0.0.1 - - [16/Jun/2014:09:40:22 +0530] "GET /maildetective1.0/grayscale/css/login.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:40:22 +0530] "GET /maildetective1.0/grayscale/css/circular.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:40:27 +0530] "GET /maildetective1.0/grayscale/index.jsp HTTP/1.1" 200 7378
127.0.0.1 - - [16/Jun/2014:09:40:31 +0530] "GET /maildetective1.0/grayscale/index.jsp HTTP/1.1" 200 7378
127.0.0.1 - - [16/Jun/2014:09:41:15 +0530] "GET /maildetective1.0/grayscale/index.jsp HTTP/1.1" 200 7378
127.0.0.1 - - [16/Jun/2014:09:41:15 +0530] "GET /maildetective1.0/grayscale/css/grayscale.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:15 +0530] "GET /maildetective1.0/grayscale/css/circular.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:15 +0530] "GET /maildetective1.0/grayscale/js/grayscale.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:15 +0530] "GET /maildetective1.0/grayscale/css/login.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:16 +0530] "GET /maildetective1.0/grayscale/img/intro-bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:20 +0530] "GET /maildetective1.0/grayscale/index.jsp HTTP/1.1" 200 7378
127.0.0.1 - - [16/Jun/2014:09:41:48 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21904
127.0.0.1 - - [16/Jun/2014:09:41:48 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:48 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:48 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:48 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:48 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:48 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:48 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:49 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21904
127.0.0.1 - - [16/Jun/2014:09:41:49 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:49 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:49 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:49 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:49 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:49 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:49 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:50 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21904
127.0.0.1 - - [16/Jun/2014:09:41:50 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:50 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:50 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:50 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:50 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:50 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:50 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:41:51 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21904
127.0.0.1 - - [16/Jun/2014:09:42:49 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21904
127.0.0.1 - - [16/Jun/2014:09:42:49 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:49 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:49 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:49 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:49 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:49 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:49 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21904
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21904
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21904
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:51 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:42:53 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21904
127.0.0.1 - - [16/Jun/2014:09:43:09 +0530] "GET / HTTP/1.1" 404 992
127.0.0.1 - - [16/Jun/2014:09:43:17 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21904
127.0.0.1 - - [16/Jun/2014:09:43:17 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:43:17 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:43:17 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:43:17 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:43:17 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:43:17 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:43:17 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:43:21 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21904
127.0.0.1 - - [16/Jun/2014:09:43:21 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:43:21 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:43:21 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:43:21 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:43:21 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:43:21 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:43:21 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:44:08 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21904
127.0.0.1 - - [16/Jun/2014:09:44:08 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:44:08 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:44:08 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:44:08 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:44:08 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:44:08 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:44:08 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [16/Jun/2014:09:44:09 +0530] "GET /maildetective1.0/grayscale/index.jsp HTTP/1.1" 200 7378
127.0.0.1 - - [16/Jun/2014:09:44:12 +0530] "GET /maildetective1.0/grayscale/index.jsp HTTP/1.1" 200 7378
127.0.0.1 - - [16/Jun/2014:09:44:29 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp? HTTP/1.1" 200 21902
